list_name,name,label,q101_country,q102_state,q103_district
subDistrict,Denduluru,Denduluru,India,AndhraPradesh,WestGodavari
subDistrict,Devarapalle2,Devarapalle2,India,AndhraPradesh,WestGodavari
subDistrict,DwarakaTirumala,Dwaraka Tirumala,India,AndhraPradesh,WestGodavari
subDistrict,Eluru,Eluru,India,AndhraPradesh,WestGodavari
subDistrict,Ganapavaram,Ganapavaram,India,AndhraPradesh,WestGodavari
subDistrict,Gopalapuram,Gopalapuram,India,AndhraPradesh,WestGodavari
subDistrict,Iragavaram,Iragavaram,India,AndhraPradesh,WestGodavari
subDistrict,Jangareddigudem,Jangareddigudem,India,AndhraPradesh,WestGodavari
subDistrict,JeeluguMilli,Jeelugu Milli,India,AndhraPradesh,WestGodavari
subDistrict,Kalla,Kalla,India,AndhraPradesh,WestGodavari
subDistrict,Kamavarapukota,Kamavarapukota,India,AndhraPradesh,WestGodavari
subDistrict,Kovvur,Kovvur,India,AndhraPradesh,WestGodavari
subDistrict,Koyyalagudem,Koyyalagudem,India,AndhraPradesh,WestGodavari
subDistrict,Kukunoor,Kukunoor,India,AndhraPradesh,WestGodavari
subDistrict,Lingapalem,Lingapalem,India,AndhraPradesh,WestGodavari
subDistrict,Mogalthur,Mogalthur,India,AndhraPradesh,WestGodavari
subDistrict,Nallajerla,Nallajerla,India,AndhraPradesh,WestGodavari
subDistrict,Narasapuram,Narasapuram,India,AndhraPradesh,WestGodavari
subDistrict,Nidadavole,Nidadavole,India,AndhraPradesh,WestGodavari
subDistrict,Nidamarru,Nidamarru,India,AndhraPradesh,WestGodavari
subDistrict,Palacoderu,Palacoderu,India,AndhraPradesh,WestGodavari
subDistrict,Palacole,Palacole,India,AndhraPradesh,WestGodavari
subDistrict,Pedapadu,Pedapadu,India,AndhraPradesh,WestGodavari
subDistrict,Pedavegi,Pedavegi,India,AndhraPradesh,WestGodavari
subDistrict,Pentapadu,Pentapadu,India,AndhraPradesh,WestGodavari
subDistrict,Penugonda,Penugonda,India,AndhraPradesh,WestGodavari
subDistrict,Penumantra,Penumantra,India,AndhraPradesh,WestGodavari
subDistrict,Peravali,Peravali,India,AndhraPradesh,WestGodavari
subDistrict,Poduru,Poduru,India,AndhraPradesh,WestGodavari
subDistrict,Polavaram,Polavaram,India,AndhraPradesh,WestGodavari
subDistrict,T_Narasapuram,T.Narasapuram,India,AndhraPradesh,WestGodavari
subDistrict,Tadepalligudem,Tadepalligudem,India,AndhraPradesh,WestGodavari
subDistrict,Tallapudi,Tallapudi,India,AndhraPradesh,WestGodavari
subDistrict,Tanuku,Tanuku,India,AndhraPradesh,WestGodavari
subDistrict,Undi,Undi,India,AndhraPradesh,WestGodavari
subDistrict,Undrajavaram,Undrajavaram,India,AndhraPradesh,WestGodavari
subDistrict,Ungutur,Ungutur,India,AndhraPradesh,WestGodavari
subDistrict,Veeravasaram,Veeravasaram,India,AndhraPradesh,WestGodavari
subDistrict,Velairpadu,Velairpadu,India,AndhraPradesh,WestGodavari
subDistrict,Yelamanchili2,Yelamanchili2,India,AndhraPradesh,WestGodavari
,,,,,
,,,,,
subDistrict,Agiaon,Agiaon,India,Bihar,Arah
subDistrict,Arah,Arah,India,Bihar,Arah
subDistrict,Barhara,Barhara,India,Bihar,Arah
subDistrict,Bihiyan,Bihiyan,India,Bihar,Arah
subDistrict,Charpokhari,Charpokhari,India,Bihar,Arah
subDistrict,Gadhani,Gadhani,India,Bihar,Arah
subDistrict,Jagdishpur,Jagdishpur,India,Bihar,Arah
subDistrict,Koilwar,Koilwar,India,Bihar,Arah
subDistrict,Piro,Piro,India,Bihar,Arah
subDistrict,Sahar,Sahar,India,Bihar,Arah
subDistrict,Sandesh,Sandesh,India,Bihar,Arah
subDistrict,Shahpur,Shahpur,India,Bihar,Arah
subDistrict,Tarari,Tarari,India,Bihar,Arah
subDistrict,Udvantnagar,Udvantnagar,India,Bihar,Arah
,,,,,
subDistrict,Araria,Araria,India,Bihar,Araria
subDistrict,Bhargama,Bhargama,India,Bihar,Araria
subDistrict,Forbesganj,Forbesganj,India,Bihar,Araria
subDistrict,Jokihat,Jokihat,India,Bihar,Araria
subDistrict,Kursakatta,Kursakatta,India,Bihar,Araria
subDistrict,Narpatganj,Narpatganj,India,Bihar,Araria
subDistrict,Palasi,Palasi,India,Bihar,Araria
subDistrict,Raniganj,Raniganj,India,Bihar,Araria
subDistrict,Sikti,Sikti,India,Bihar,Araria
,,,,,
subDistrict,Arwal,Arwal,India,Bihar,Arwal
subDistrict,Kaler,Kaler,India,Bihar,Arwal
subDistrict,Karpi,Karpi,India,Bihar,Arwal
subDistrict,Kurtha,Kurtha,India,Bihar,Arwal
subDistrict,SonbhadraBanshiSuryapur,Sonbhadra Banshi Suryapur,India,Bihar,Arwal
,,,,,
subDistrict,Aurangabad,Aurangabad,India,Bihar,Aurangabad
subDistrict,Barun,Barun,India,Bihar,Aurangabad
subDistrict,Daudnagar,Daudnagar,India,Bihar,Aurangabad
subDistrict,Deo,Deo,India,Bihar,Aurangabad
subDistrict,Goh,Goh,India,Bihar,Aurangabad
subDistrict,Haspura,Haspura,India,Bihar,Aurangabad
subDistrict,Madanpur,Madanpur,India,Bihar,Aurangabad
subDistrict,Nabinagar,Nabinagar,India,Bihar,Aurangabad
subDistrict,Obra,Obra,India,Bihar,Aurangabad
subDistrict,Rafiganj,Rafiganj,India,Bihar,Aurangabad
,,,,,
subDistrict,Amarpur,Amarpur,India,Bihar,Banka
subDistrict,Banka,Banka,India,Bihar,Banka
subDistrict,Barahat,Barahat,India,Bihar,Banka
subDistrict,Belhar,Belhar,India,Bihar,Banka
subDistrict,Chanan,Chanan,India,Bihar,Banka
subDistrict,Dhuraiya,Dhuraiya,India,Bihar,Banka
subDistrict,Katoria,Katoria,India,Bihar,Banka
subDistrict,Phulidumar,Phulidumar,India,Bihar,Banka
subDistrict,Rajaun,Rajaun,India,Bihar,Banka
subDistrict,Shambhuganj,Shambhuganj,India,Bihar,Banka
,,,,,
subDistrict,Bachhwara,Bachhwara,India,Bihar,Begusarai
subDistrict,Balia,Balia,India,Bihar,Begusarai
subDistrict,Barauni,Barauni,India,Bihar,Begusarai
subDistrict,Begusarai,Begusarai,India,Bihar,Begusarai
subDistrict,Bhagwanpur,Bhagwanpur,India,Bihar,Begusarai
subDistrict,Birpur,Birpur,India,Bihar,Begusarai
subDistrict,CheriaBariarpur,Cheria Bariarpur,India,Bihar,Begusarai
subDistrict,Chhorahi,Chhorahi,India,Bihar,Begusarai
subDistrict,Dandari,Dandari,India,Bihar,Begusarai
subDistrict,Garhpura,Garhpura,India,Bihar,Begusarai
subDistrict,Khudabandpur,Khudabandpur,India,Bihar,Begusarai
subDistrict,Mansurchak,Mansurchak,India,Bihar,Begusarai
subDistrict,Matihani,Matihani,India,Bihar,Begusarai
subDistrict,SahebpurKamal,Sahebpur Kamal,India,Bihar,Begusarai
subDistrict,Teghra,Teghra,India,Bihar,Begusarai
,,,,,
subDistrict,Bihpur,Bihpur,India,Bihar,Bhagalpur
subDistrict,Colgong,Colgong,India,Bihar,Bhagalpur
subDistrict,Gopalpur,Gopalpur,India,Bihar,Bhagalpur
subDistrict,Goradih,Goradih,India,Bihar,Bhagalpur
subDistrict,Ismailpur,Ismailpur,India,Bihar,Bhagalpur
subDistrict,Jagdishpur,Jagdishpur,India,Bihar,Bhagalpur
subDistrict,Narayanpur,Narayanpur,India,Bihar,Bhagalpur
subDistrict,Nathnagar,Nathnagar,India,Bihar,Bhagalpur
subDistrict,Pirpainti,Pirpainti,India,Bihar,Bhagalpur
subDistrict,RangraChowk,Rangra Chowk,India,Bihar,Bhagalpur
subDistrict,Shahkund,Shahkund,India,Bihar,Bhagalpur
subDistrict,Sonhaula,Sonhaula,India,Bihar,Bhagalpur
subDistrict,Sultanganj,Sultanganj,India,Bihar,Bhagalpur
,,,,,
subDistrict,Barhampur,Barhampur,India,Bihar,Buxar
subDistrict,Buxar,Buxar,India,Bihar,Buxar
subDistrict,Chakki,Chakki,India,Bihar,Buxar
subDistrict,Chaugain,Chaugain,India,Bihar,Buxar
subDistrict,Chausa,Chausa,India,Bihar,Buxar
subDistrict,Dumraon ,Dumraon ,India,Bihar,Buxar
subDistrict,Itarhi,Itarhi,India,Bihar,Buxar
subDistrict,Kesath ,Kesath ,India,Bihar,Buxar
subDistrict,Nawanagar,Nawanagar,India,Bihar,Buxar
subDistrict,Rajpur,Rajpur,India,Bihar,Buxar
subDistrict,Simri,Simri,India,Bihar,Buxar
,,,,,
subDistrict,Alinagar,Alinagar,India,Bihar,Darbhanga
subDistrict,Bahadurpur,Bahadurpur,India,Bihar,Darbhanga
subDistrict,Baheri,Baheri,India,Bihar,Darbhanga
subDistrict,Benipur,Benipur,India,Bihar,Darbhanga
subDistrict,Biraul,Biraul,India,Bihar,Darbhanga
subDistrict,Darbhanga,Darbhanga,India,Bihar,Darbhanga
subDistrict,Ghanshyampur,Ghanshyampur,India,Bihar,Darbhanga
subDistrict,Gora Bauram,Gora Bauram,India,Bihar,Darbhanga
subDistrict,Hanumannagar,Hanumannagar,India,Bihar,Darbhanga
subDistrict,Hayaghat,Hayaghat,India,Bihar,Darbhanga
subDistrict,Jale,Jale,India,Bihar,Darbhanga
subDistrict,Keotiranway,Keotiranway,India,Bihar,Darbhanga
subDistrict,Kiratpur,Kiratpur,India,Bihar,Darbhanga
subDistrict,KusheshwarAsthan,Kusheshwar Asthan,India,Bihar,Darbhanga
subDistrict,KusheshwarAsthanPurbi,Kusheshwar Asthan Purbi,India,Bihar,Darbhanga
subDistrict,Manigachhi,Manigachhi,India,Bihar,Darbhanga
subDistrict,Singhwara,Singhwara,India,Bihar,Darbhanga
subDistrict,Tardih,Tardih,India,Bihar,Darbhanga
,,,,,
subDistrict,Adapur,Adapur,India,Bihar,EastChamparan
subDistrict,Areraj,Areraj,India,Bihar,EastChamparan
subDistrict,Banjaria,Banjaria,India,Bihar,EastChamparan
subDistrict,Bankatwa,Bankatwa,India,Bihar,EastChamparan
subDistrict,Chiraia,Chiraia,India,Bihar,EastChamparan
subDistrict,Dhaka,Dhaka,India,Bihar,EastChamparan
subDistrict,Harsidhi,Harsidhi,India,Bihar,EastChamparan
subDistrict,Kalyanpur,Kalyanpur,India,Bihar,EastChamparan
subDistrict,Kotwa,Kotwa,India,Bihar,EastChamparan
subDistrict,Madhuban,Madhuban,India,Bihar,EastChamparan
subDistrict,Mehsi,Mehsi,India,Bihar,EastChamparan
subDistrict,Motihari,Motihari,India,Bihar,EastChamparan
subDistrict,Narkatia,Narkatia,India,Bihar,EastChamparan
subDistrict,Paharpur,Paharpur,India,Bihar,EastChamparan
subDistrict,Piprakothi,Piprakothi,India,Bihar,EastChamparan
subDistrict,Ramgarhwa,Ramgarhwa,India,Bihar,EastChamparan
subDistrict,Raxaul,Raxaul,India,Bihar,EastChamparan
subDistrict,Sangrampur,Sangrampur,India,Bihar,EastChamparan
subDistrict,Sugauli,Sugauli,India,Bihar,EastChamparan
subDistrict,Tetaria,Tetaria,India,Bihar,EastChamparan
,,,,,
subDistrict,Atri,Atri,India,Bihar,Gaya
subDistrict,Barachatti,Barachatti,India,Bihar,Gaya
subDistrict,Belaganj,Belaganj,India,Bihar,Gaya
subDistrict,BodhGaya,Bodh Gaya,India,Bihar,Gaya
subDistrict,Dobhi,Dobhi,India,Bihar,Gaya
subDistrict,Fatehpur,Fatehpur,India,Bihar,Gaya
subDistrict,GayaTownCDBlock,Gaya Town C.D.Block,India,Bihar,Gaya
subDistrict,Gurua,Gurua,India,Bihar,Gaya
subDistrict,Imamganj,Imamganj,India,Bihar,Gaya
subDistrict,Khizirsarai,Khizirsarai,India,Bihar,Gaya
subDistrict,Konch,Konch,India,Bihar,Gaya
subDistrict,Manpur,Manpur,India,Bihar,Gaya
subDistrict,Mohanpur,Mohanpur,India,Bihar,Gaya
subDistrict,Muhra,Muhra,India,Bihar,Gaya
subDistrict,NeemChakBathani,Neem Chak Bathani,India,Bihar,Gaya
subDistrict,Sherghati,Sherghati,India,Bihar,Gaya
subDistrict,Tikari ,Tikari ,India,Bihar,Gaya
,,,,,
subDistrict,Baikunthpur,Baikunthpur,India,Bihar,Gopalganj
subDistrict,Barauli,Barauli,India,Bihar,Gopalganj
subDistrict,Bhorey,Bhorey,India,Bihar,Gopalganj
subDistrict,Bijaipur,Bijaipur,India,Bihar,Gopalganj
subDistrict,Gopalganj,Gopalganj,India,Bihar,Gopalganj
subDistrict,Hathua,Hathua,India,Bihar,Gopalganj
subDistrict,Katiya,Katiya,India,Bihar,Gopalganj
subDistrict,Kuchaikote,Kuchaikote,India,Bihar,Gopalganj
subDistrict,Manjha,Manjha,India,Bihar,Gopalganj
subDistrict,PachDeuri,Pach Deuri,India,Bihar,Gopalganj
subDistrict,Phulwaria,Phulwaria,India,Bihar,Gopalganj
subDistrict,Sidhwalia,Sidhwalia,India,Bihar,Gopalganj
subDistrict,Thawe,Thawe,India,Bihar,Gopalganj
subDistrict,Uchkagaon,Uchkagaon,India,Bihar,Gopalganj
,,,,,
subDistrict,Ghoshi,Ghoshi,India,Bihar,Jehanabad
subDistrict,Hulasganj,Hulasganj,India,Bihar,Jehanabad
subDistrict,Jehanabad,Jehanabad,India,Bihar,Jehanabad
subDistrict,Kako,Kako,India,Bihar,Jehanabad
subDistrict,Makhdumpur,Makhdumpur,India,Bihar,Jehanabad
subDistrict,Modanganj,Modanganj,India,Bihar,Jehanabad
subDistrict,RatniFaridpur,Ratni Faridpur,India,Bihar,Jehanabad
,,,,,
subDistrict,Adhaura,Adhaura,India,Bihar,Kaimur
subDistrict,Bhabua,Bhabua,India,Bihar,Kaimur
subDistrict,Bhagwanpur,Bhagwanpur,India,Bihar,Kaimur
subDistrict,Chainpur,Chainpur,India,Bihar,Kaimur
subDistrict,Chand,Chand,India,Bihar,Kaimur
subDistrict,Durgawati,Durgawati,India,Bihar,Kaimur
subDistrict,Kudra,Kudra,India,Bihar,Kaimur
subDistrict,Mohania,Mohania,India,Bihar,Kaimur
subDistrict,Nuaon,Nuaon,India,Bihar,Kaimur
subDistrict,Ramgarh,Ramgarh,India,Bihar,Kaimur
,,,,,
subDistrict,Amdabad,Amdabad,India,Bihar,Katihar
subDistrict,Azamnagar,Azamnagar,India,Bihar,Katihar
subDistrict,Balrampur,Balrampur,India,Bihar,Katihar
subDistrict,Barari,Barari,India,Bihar,Katihar
subDistrict,Barsoi,Barsoi,India,Bihar,Katihar
subDistrict,Hasanganj,Hasanganj,India,Bihar,Katihar
subDistrict,Kadwa,Kadwa,India,Bihar,Katihar
subDistrict,Katihar,Katihar,India,Bihar,Katihar
subDistrict,Manihari,Manihari,India,Bihar,Katihar
subDistrict,Mansahi,Mansahi,India,Bihar,Katihar
subDistrict,Pranpur,Pranpur,India,Bihar,Katihar
subDistrict,Sameli,Sameli,India,Bihar,Katihar
,,,,,
subDistrict,Alauli,Alauli,India,Bihar,Khagaria
subDistrict,Beldaur,Beldaur,India,Bihar,Khagaria
subDistrict,Chautham,Chautham,India,Bihar,Khagaria
subDistrict,Parbatta,Parbatta,India,Bihar,Khagaria
subDistrict,Gogri,Gogri,India,Bihar,Khagaria
subDistrict,Khagariya,Khagariya,India,Bihar,Khagaria
subDistrict,Mansi,Mansi,India,Bihar,Khagaria
,,,,,
subDistrict,Bahadurganj,Bahadurganj,India,Bihar,Kishanganj
subDistrict,Dighalbank,Dighalbank,India,Bihar,Kishanganj
subDistrict,Kishanganj,Kishanganj,India,Bihar,Kishanganj
subDistrict,Kochadhamin,Kochadhamin,India,Bihar,Kishanganj
subDistrict,Pothia,Pothia,India,Bihar,Kishanganj
subDistrict,Terhagachh,Terhagachh,India,Bihar,Kishanganj
subDistrict,Thakurganj,Thakurganj,India,Bihar,Kishanganj
,,,,,
subDistrict,Barahiya,Barahiya,India,Bihar,Lakhisarai
subDistrict,Chanan,Chanan,India,Bihar,Lakhisarai
subDistrict,Halsi,Halsi,India,Bihar,Lakhisarai
subDistrict,Lakhisarai,Lakhisarai,India,Bihar,Lakhisarai
subDistrict,Pipariya,Pipariya,India,Bihar,Lakhisarai
subDistrict,RamgarhChowk,RamgarhChowk,India,Bihar,Lakhisarai
subDistrict,Surajgarha,Surajgarha,India,Bihar,Lakhisarai
,,,,,
subDistrict,Alamnagar,Alamnagar,India,Bihar,Madhepura
subDistrict,Bihariganj,Bihariganj,India,Bihar,Madhepura
subDistrict,Chausa,Chausa,India,Bihar,Madhepura
subDistrict,Ghailarh,Ghailarh,India,Bihar,Madhepura
subDistrict,Gwalpara,Gwalpara,India,Bihar,Madhepura
subDistrict,Kishanganj,Kishanganj,India,Bihar,Madhepura
subDistrict,Kumarkhand,Kumarkhand,India,Bihar,Madhepura
subDistrict,Madhepura,Madhepura,India,Bihar,Madhepura
subDistrict,Murliganj,Murliganj,India,Bihar,Madhepura
subDistrict,Puraini,Puraini,India,Bihar,Madhepura
subDistrict,Shankarpur,Shankarpur,India,Bihar,Madhepura
subDistrict,Singheshwar,Singheshwar,India,Bihar,Madhepura
,,,,,
subDistrict,Babubarhi,Babubarhi,India,Bihar,Madhubani
subDistrict,Benipatti,Benipatti,India,Bihar,Madhubani
subDistrict,Bisfi,Bisfi,India,Bihar,Madhubani
subDistrict,Ghoghardiha,Ghoghardiha,India,Bihar,Madhubani
subDistrict,Harlakhi,Harlakhi,India,Bihar,Madhubani
subDistrict,Jainagar,Jainagar,India,Bihar,Madhubani
subDistrict,Jhanjharpur,Jhanjharpur,India,Bihar,Madhubani
subDistrict,Kaluahi,Kaluahi,India,Bihar,Madhubani
subDistrict,Khajauli,Khajauli,India,Bihar,Madhubani
subDistrict,Ladania,Ladania,India,Bihar,Madhubani
subDistrict,Lakhnaur,Lakhnaur,India,Bihar,Madhubani
subDistrict,Laukaha,Laukaha,India,Bihar,Madhubani
subDistrict,Laukahi,Laukahi,India,Bihar,Madhubani
subDistrict,Madhepur,Madhepur,India,Bihar,Madhubani
subDistrict,Madhubani,Madhubani,India,Bihar,Madhubani
subDistrict,Madhwapur,Madhwapur,India,Bihar,Madhubani
subDistrict,Pandaul,Pandaul,India,Bihar,Madhubani
subDistrict,Phulparas,Phulparas,India,Bihar,Madhubani
subDistrict,Rajnagar,Rajnagar,India,Bihar,Madhubani
,,,,,
subDistrict,Asarganj,Asarganj,India,Bihar,Munger
subDistrict,Bariarpur,Bariarpur,India,Bihar,Munger
subDistrict,Dharhara,Dharhara,India,Bihar,Munger
subDistrict,Jamalpur,Jamalpur,India,Bihar,Munger
subDistrict,Kharagpur,Kharagpur,India,Bihar,Munger
subDistrict,Munger,Munger,India,Bihar,Munger
subDistrict,Sangrampur,Sangrampur,India,Bihar,Munger
subDistrict,Tarapur,Tarapur,India,Bihar,Munger
subDistrict,TetihaBambor,Tetiha Bambor,India,Bihar,Munger
,,,,,
subDistrict,Aurai,Aurai,India,Bihar,Muzaffarpur
subDistrict,Bandra,Bandra,India,Bihar,Muzaffarpur
subDistrict,BarurajMotipur,Baruraj (Motipur),India,Bihar,Muzaffarpur
subDistrict,Gaighat,Gaighat,India,Bihar,Muzaffarpur
subDistrict,Kanti,Kanti,India,Bihar,Muzaffarpur
subDistrict,Katra,Katra,India,Bihar,Muzaffarpur
subDistrict,Minapur,Minapur,India,Bihar,Muzaffarpur
subDistrict,Musahri,Musahri,India,Bihar,Muzaffarpur
subDistrict,Paroo,Paroo,India,Bihar,Muzaffarpur
subDistrict,Sahebganj,Sahebganj,India,Bihar,Muzaffarpur
subDistrict,Sakra,Sakra,India,Bihar,Muzaffarpur
subDistrict,Saraiya,Saraiya,India,Bihar,Muzaffarpur
,,,,,
subDistrict,Asthawan ,Asthawan ,India,Bihar,Nalanda
subDistrict,Bihar,Bihar,India,Bihar,Nalanda
subDistrict,Bind,Bind,India,Bihar,Nalanda
subDistrict,Chandi,Chandi,India,Bihar,Nalanda
subDistrict,Ekangarsarai,Ekangarsarai,India,Bihar,Nalanda
subDistrict,Giriak,Giriak,India,Bihar,Nalanda
subDistrict,Harnaut,Harnaut,India,Bihar,Nalanda
subDistrict,Islampur,Islampur,India,Bihar,Nalanda
subDistrict,NagarNausa,Nagar Nausa,India,Bihar,Nalanda
subDistrict,Noorsarai,Noorsarai,India,Bihar,Nalanda
subDistrict,Parbalpur,Parbalpur,India,Bihar,Nalanda
subDistrict,Rahui,Rahui,India,Bihar,Nalanda
subDistrict,Sarmera,Sarmera,India,Bihar,Nalanda
subDistrict,Silao,Silao,India,Bihar,Nalanda
subDistrict,Tharthari ,Tharthari ,India,Bihar,Nalanda
,,,,,
subDistrict,Akbarpur,Akbarpur,India,Bihar,Nawada
subDistrict,Gobindpur,Gobindpur,India,Bihar,Nawada
subDistrict,Hisua,Hisua,India,Bihar,Nawada
subDistrict,Kawakol,Kawakol,India,Bihar,Nawada
subDistrict,Meskaur,Meskaur,India,Bihar,Nawada
subDistrict,Nardiganj,Nardiganj,India,Bihar,Nawada
subDistrict,Narhat,Narhat,India,Bihar,Nawada
subDistrict,Nawada,Nawada,India,Bihar,Nawada
subDistrict,Pakribarawan,Pakribarawan,India,Bihar,Nawada
subDistrict,Rajauli,Rajauli,India,Bihar,Nawada
subDistrict,Roh,Roh,India,Bihar,Nawada
subDistrict,Sirdala,Sirdala,India,Bihar,Nawada
subDistrict,Warisaliganj,Warisaliganj,India,Bihar,Nawada
,,,,,
,,,,,
subDistrict,DinapurCumKhagaul,Dinapur-Cum-Khagaul,India,Bihar,Patna
subDistrict,Fatwah,Fatwah,India,Bihar,Patna
subDistrict,Naubatpur,Naubatpur,India,Bihar,Patna
subDistrict,Maner,Maner,India,Bihar,Patna
subDistrict,Sampatchak,Sampatchak,India,Bihar,Patna
subDistrict,Paliganj,Paliganj,India,Bihar,Patna
subDistrict,Phulwari,Phulwari,India,Bihar,Patna
subDistrict,Bikram,Bikram,India,Bihar,Patna
subDistrict,DulhinBazar,Dulhin Bazar,India,Bihar,Patna
subDistrict,Masaurhi ,Masaurhi ,India,Bihar,Patna
subDistrict,Ghoswari,Ghoswari,India,Bihar,Patna
subDistrict,Dhanarua,Dhanarua,India,Bihar,Patna
subDistrict,Belchhi,Belchhi,India,Bihar,Patna
subDistrict,Mokameh,Mokameh,India,Bihar,Patna
subDistrict,Pandarak,Pandarak,India,Bihar,Patna
subDistrict,Khusrupur,Khusrupur,India,Bihar,Patna
subDistrict,Punpun,Punpun,India,Bihar,Patna
subDistrict,PatnaRural ,Patna Rural ,India,Bihar,Patna
,,,,,
subDistrict,Amour,Amour,India,Bihar,Purnia
subDistrict,Bhawanipur,Bhawanipur,India,Bihar,Purnia
subDistrict,Banmankhi,Banmankhi,India,Bihar,Purnia
subDistrict,Dagarua,Dagarua,India,Bihar,Purnia
subDistrict,KNagar,K. Nagar,India,Bihar,Purnia
subDistrict,Dhamdaha,Dhamdaha,India,Bihar,Purnia
subDistrict,Rupauli,Rupauli,India,Bihar,Purnia
subDistrict,PurniaEast,Purnia East,India,Bihar,Purnia
subDistrict,Baisi,Baisi,India,Bihar,Purnia
subDistrict,Barhara,Barhara,India,Bihar,Purnia
subDistrict,Jalalgarh,Jalalgarh,India,Bihar,Purnia
subDistrict,Baisa,Baisa,India,Bihar,Purnia
subDistrict,Kasba,Kasba,India,Bihar,Purnia
,,,,,
subDistrict,Rohtas,Rohtas,India,Bihar,Rohtas
subDistrict,Karakat,Karakat,India,Bihar,Rohtas
subDistrict,Kochas,Kochas,India,Bihar,Rohtas
subDistrict,Nokha,Nokha,India,Bihar,Rohtas
subDistrict,Sanjhauli,Sanjhauli,India,Bihar,Rohtas
subDistrict,Bikramganj,Bikramganj,India,Bihar,Rohtas
subDistrict,Rajpur,Rajpur,India,Bihar,Rohtas
subDistrict,Kargahar,Kargahar,India,Bihar,Rohtas
subDistrict,Tilouthu,Tilouthu,India,Bihar,Rohtas
subDistrict,Chenari,Chenari,India,Bihar,Rohtas
subDistrict,Dawath,Dawath,India,Bihar,Rohtas
subDistrict,Nauhatta,Nauhatta,India,Bihar,Rohtas
subDistrict,Nasriganj,Nasriganj,India,Bihar,Rohtas
subDistrict,Dinara,Dinara,India,Bihar,Rohtas
subDistrict,Sasaram,Sasaram,India,Bihar,Rohtas
subDistrict,Sheosagar,Sheosagar,India,Bihar,Rohtas
,,,,,
subDistrict,SaurBazar,Saur Bazar,India,Bihar,Saharsa
subDistrict,SimriBakhtiarpur,Simri Bakhtiarpur,India,Bihar,Saharsa
subDistrict,Nauhatta,Nauhatta,India,Bihar,Saharsa
subDistrict,Salkhua,Salkhua,India,Bihar,Saharsa
subDistrict,SatarKataiya,Satar Kataiya,India,Bihar,Saharsa
subDistrict,Kahara,Kahara,India,Bihar,Saharsa
subDistrict,Mahishi,Mahishi,India,Bihar,Saharsa
subDistrict,Sonbarsa,Sonbarsa,India,Bihar,Saharsa
subDistrict,Patarghat,Patarghat,India,Bihar,Saharsa
subDistrict,BanmaItahri,Banma Itahri,India,Bihar,Saharsa
,,,,,
subDistrict,Bibhutpur,Bibhutpur,India,Bihar,Samastipur
subDistrict,Singhia,Singhia,India,Bihar,Samastipur
subDistrict,Warisnagar,Warisnagar,India,Bihar,Samastipur
subDistrict,Kalyanpur,Kalyanpur,India,Bihar,Samastipur
subDistrict,Rosera,Rosera,India,Bihar,Samastipur
subDistrict,Ujiarpur,Ujiarpur,India,Bihar,Samastipur
subDistrict,Sarairanjan,Sarairanjan,India,Bihar,Samastipur
subDistrict,Morwa,Morwa,India,Bihar,Samastipur
subDistrict,Khanpur,Khanpur,India,Bihar,Samastipur
subDistrict,Tajpur,Tajpur,India,Bihar,Samastipur
subDistrict,Mohanpur,Mohanpur,India,Bihar,Samastipur
subDistrict,Hasanpur,Hasanpur,India,Bihar,Samastipur
subDistrict,ShivajiNagar,Shivaji Nagar,India,Bihar,Samastipur
subDistrict,VidyapatiNagar,Vidyapati Nagar,India,Bihar,Samastipur
,,,,,
subDistrict,Ekma,Ekma,India,Bihar,Saran
subDistrict,Dariapur,Dariapur,India,Bihar,Saran
subDistrict,Chapra,Chapra,India,Bihar,Saran
subDistrict,Baniapur,Baniapur,India,Bihar,Saran
subDistrict,Ishupur,Ishupur,India,Bihar,Saran
subDistrict,Taraiya,Taraiya,India,Bihar,Saran
subDistrict,Manjhi,Manjhi,India,Bihar,Saran
subDistrict,Mashrakh,Mashrakh,India,Bihar,Saran
subDistrict,Marhaura,Marhaura,India,Bihar,Saran
subDistrict,Jalalpur,Jalalpur,India,Bihar,Saran
subDistrict,Dighwara,Dighwara,India,Bihar,Saran
subDistrict,Nagra,Nagra,India,Bihar,Saran
subDistrict,Maker,Maker,India,Bihar,Saran
subDistrict,Panapur,Panapur,India,Bihar,Saran
subDistrict,Lahladpur,Lahladpur,India,Bihar,Saran
,,,,,
subDistrict,Sheohar,Sheohar,India,Bihar,Sheohar
subDistrict,TarianiChowk,Tariani Chowk,India,Bihar,Sheohar
subDistrict,DumriKatsari,Dumri Katsari,India,Bihar,Sheohar
subDistrict,Piprarhi,Piprarhi,India,Bihar,Sheohar
subDistrict,Purnahiya,Purnahiya,India,Bihar,Sheohar
,,,,,
subDistrict,Bairgania,Bairgania,India,Bihar,Sitamarhi
subDistrict,Bajpatti,Bajpatti,India,Bihar,Sitamarhi
subDistrict,Bathnaha,Bathnaha,India,Bihar,Sitamarhi
subDistrict,Bokhara,Bokhara,India,Bihar,Sitamarhi
subDistrict,Charaut,Charaut,India,Bihar,Sitamarhi
subDistrict,Dumra,Dumra,India,Bihar,Sitamarhi
subDistrict,Nanpur,Nanpur,India,Bihar,Sitamarhi
subDistrict,Parihar,Parihar,India,Bihar,Sitamarhi
subDistrict,Parsauni,Parsauni,India,Bihar,Sitamarhi
subDistrict,Pupri,Pupri,India,Bihar,Sitamarhi
